L40S ft
0.09270145211900983
0.04442286491394043
0.07330037997319148
0.041743172539605036
0.035609777157123275
0.08814984560012817
0.041928339004516604
0.05349302291870117
0.06438639163970947
0.1211172342300415
0.10042321681976318
0.04669345749749078
0.05035206249782017
0.07718074321746826
0.06976556777954102
0.04843454360961914
0.06616827845573425
0.04086535317557199
0.046735912561416626
0.04950944582621256
0.07213622331619263
0.0510004997253418
0.05097600129934458
0.04415373802185059
0.047632853190104164
0.051601131757100425
0.08832685152689616
0.04960399866104126
0.03473656518118722
0.049126519097222224
0.053466081619262695
0.058406250817435126
0.04678188429938422
0.05134439468383789
0.04845149517059326
0.047597059836754434
0.055134117603302
0.04167615042792426
0.04599620898564657
0.0694113118307931
0.044120528481223366
0.05433970027499729
0.039787501096725464
0.06048846244812012
0.04993946735675518
0.047784765561421715
0.04092224438985189
0.04735480036054339
0.06630754470825195
0.04899067538125174
0.07943296432495117
0.04770191510518392
0.04129987955093384
0.04085091182163784
0.03918634520636664
0.04412031173706055
0.05526007546318902
0.052350759506225586
0.03859333197275797
0.05254414677619934
0.05224171551791104
0.05272859334945679
0.05962697664896647
0.05773968696594238
0.047579288482666016
0.04770086361811711
0.05321793556213379
0.044721126556396484
0.047348124640328546
0.040144855325872246
0.04853885173797608
0.066795015335083
0.06986725330352783
0.050458886406638405
0.06983256340026855
0.04184802373250326
0.04411200682322184
0.054956674575805664
0.03915210870596079
0.05046187128339495
0.03430765325372869
0.04597999368395124
0.060014043535505025
0.06382879614830017
0.05797705054283142
0.051400019572331354
0.05225064537741921
0.04765963554382324
0.06985843181610107
0.05885132153828939
0.042499637603759764
0.04431036114692688
0.06242072582244873
0.036905268828074135
0.042623678843180336
0.06993691126505534
0.04987412691116333
0.03967385292053223
0.056699786867414205
0.04415449500083923
0.05901283688015408
0.055527329444885254
0.06444976064893934
0.049776434898376465
0.05040567261832101
0.055094003677368164
0.05296330451965332
0.04427203765282264
0.04618510332974521
0.057305097579956055
0.05935400724411011
0.055272579193115234
0.06634280416700575
0.067169189453125
0.04238198200861613
0.0641167163848877
0.0544741153717041
0.07305990565906871
0.0505302974155971
0.05105290412902832
0.03693360752529568
0.06379726197984484
0.050375563757760186
0.04580114437983586
0.05929270386695862
0.044584850470225014
0.04432511329650879
0.06438052654266357
0.05702122620173863
0.06413347721099853
0.05067058971949986
0.04993971188863119
0.054432221821376255
0.04895874432155064
0.12126922607421875
0.050523110798427036
0.05886967976888021
0.054025491078694664
0.057389354705810545
0.03829104559762137
0.05055747713361468
0.060062408447265625
0.04251605272293091
0.04665729734632704
0.03914633164039025
0.04980274609157017
0.06653487682342529
0.05247056484222412
0.04111858776637486
0.049451880984836154
0.053577542304992676
0.04413881301879883
0.0929178237915039
0.05041531154087612
0.05336381991704305
0.04184017862592425
0.04416067259652274
0.08305209875106812
0.05538627505302429
0.050217303362759674
0.051537672678629555
0.044688667569841654
0.03856241703033447
0.05317277908325195
0.04647417068481445
0.06614375114440918
0.04131627082824707
0.05040652101690119
0.06494413103376116
0.048091975125399505
0.0377122163772583
0.036578602261013456
0.07153797149658203
0.10415002277919225
0.052426624298095706
0.0733791987101237
0.04185925830494274
0.05148489134652274
0.05482324957847595
0.04561838736900917
0.04619034853848544
0.05498334765434265
0.044190560068402975
0.050246390429410065
0.06212755044301351
0.06319022178649902
0.04758826891581217
0.05397709210713705
0.05060179233551025
0.05283227562904358
0.04409069485134549
0.05157780647277832
0.043973990849086216
0.05957375253949847
0.06573885679244995
0.06104432211981879
0.049517929553985596
0.055300354957580566
0.05378655024937221
0.04009010575034402
0.07561424800327846
0.05247483253479004
0.04873122109307183
0.05363766352335612
0.04667431116104126
0.05001487050737653
0.0613408088684082
0.054059202020818535
0.09298586845397949
0.05153073204888238
0.05088741129094904
0.0456843926356389
0.04397042592366537
0.05008476121085031
0.04993462562561035
0.043816021510532925
0.050358490510420365
0.047760069370269775
0.05087973521305965
0.037707039288112094
0.06658559375339085
0.09804821014404297
0.0658731460571289
0.07677996158599854
0.038980325063069664
0.045511109488351006
0.05472862720489502
0.05331489018031529
0.05002286217429421
0.07913460731506347
0.03732130527496338
0.051510254542032875
0.05315287113189697
0.0662535337301401
0.04242772715432303
0.05045654773712158
0.06576448678970337
0.03838410973548889
0.061070548163519964
0.04170491695404053
0.040384908517201744
0.061234076817830406
0.050020087849010124
0.041750741004943845
0.03394092213023792
0.036168081419808526
0.04737780644343449
0.044376556689922624
0.07117849588394165
0.03378902948819674
0.03725676536560059
0.07896671295166016
0.050024986267089844
0.0879632830619812
0.056110685521906074
0.04704339163643973
0.047062533242361884
0.05120627085367838
0.04711324828011649
0.04664731025695801
0.04213168223698934
0.032992158617292135
0.05009351457868304
0.0503195013318743
0.03605433872767857
0.03364319460732596
0.06281236239842006
0.04607400027188388
0.058484673500061035
0.04384307861328125
0.05951380729675293
0.051076690355936684
0.04401850700378418
0.06344970067342122
0.056339536394391744
0.06977526346842448
0.047599297303419844
0.04208416408962674
0.04614439010620117
0.054816087086995445
0.04905259609222412
0.06589126586914062
0.04666447639465332
0.04391074180603027
0.048559648650033135
0.04802706024863503
0.040582785239586465
0.04032580057779948
0.04238036962655874
0.03729555606842041
0.07146984338760376
0.03547424536484938
0.06092784139845106
0.04174530506134033
0.04089522361755371
0.06043455998102824
0.053140878677368164
0.05321907997131348
0.06542778015136719
0.04159365759955512
0.039538335800170896
