H100 ft
0.03213257449013846
0.022681927680969237
0.03519555238577036
0.021369324790106878
0.018187779646653395
0.04841184616088867
0.021442723274230958
0.02743053436279297
0.032504701614379884
0.06348979473114014
0.051294803619384766
0.023829301198323567
0.025809969220842634
0.03975045680999756
0.03591473897298177
0.025052785873413086
0.033814817667007446
0.02121227128165109
0.024311840534210205
0.025360127290089924
0.03663599491119385
0.02602088451385498
0.026056252993070163
0.02481539249420166
0.024783213933308918
0.026237666606903076
0.04623055458068848
0.026835888624191284
0.01769411563873291
0.025133318371242948
0.027675628662109375
0.030436788286481584
0.02513191435072157
0.026495814323425293
0.024904656410217284
0.024269525821392354
0.02826768159866333
0.021527316835191514
0.023564616839090984
0.03565594128199986
0.022510615262118252
0.02758034070332845
0.029840439558029175
0.03175652027130127
0.0251769469334529
0.024865905443827312
0.019825180371602375
0.024637017931256975
0.03401633103688558
0.024948477745056152
0.04075479507446289
0.024946053822835285
0.021381616592407227
0.0211899961744036
0.02017007933722602
0.022909826702541776
0.027784479988945857
0.026968330144882202
0.019853393236796062
0.02711433172225952
0.026683915745128284
0.02686050534248352
0.030155393812391493
0.029517984390258788
0.02413754803793771
0.024433411084688626
0.02749347686767578
0.02298705918448312
0.021223579134259905
0.020643646066839046
0.024916577339172363
0.034345817565917966
0.036008636156717934
0.025676965713500977
0.03562777382986886
0.02167367935180664
0.023187001546223957
0.028727412223815918
0.020011021540715143
0.02592127663748605
0.017651406201449307
0.021724513598850796
0.03071526118687221
0.03529840707778931
0.029918670654296875
0.02989055560185359
0.024648406288840553
0.024291056853074294
0.036158124605814614
0.0303041934967041
0.021503424644470213
0.02272668480873108
0.03244094053904215
0.018918712933858235
0.02354300022125244
0.03588481744130453
0.025656700134277344
0.020713281631469727
0.02774313517979213
0.02269899845123291
0.030100504557291668
0.02835354208946228
0.030041032367282443
0.024075835943222046
0.026019368852887834
0.02916538715362549
0.027556085586547853
0.025804171195397012
0.023544614965265446
0.029262324174245197
0.03179128964742025
0.02838444709777832
0.03387970394558377
0.034415245056152344
0.021700064341227215
0.028306692838668823
0.02757671144273546
0.03803064606406472
0.025991031101771762
0.02593984603881836
0.018926699956258137
0.032816012700398765
0.02602849687848772
0.02348617406991812
0.029624879360198975
0.022620121637980144
0.022847788674490794
0.03723269701004028
0.02802189758845738
0.03279769420623779
0.026666862624032155
0.025376657644907635
0.02755471638270787
0.023425800459725515
0.06305158138275146
0.025813681738717214
0.03028758366902669
0.027728928460015193
0.029696941375732422
0.019649301256452287
0.025891678673880442
0.030578756332397462
0.021724800268809002
0.02384087774488661
0.01993247178884653
0.021340063640049527
0.0337024416242327
