L40S
0.22217260088239396
0.04845435619354248
0.07943621048560509
0.042625771628485784
0.03898996573228102
0.10106360912322998
0.0428250789642334
0.05815747806004116
0.06519796848297119
0.10718417167663574
0.09520280361175537
0.04459471172756619
0.0545612062726702
0.07676881551742554
0.07499575614929199
0.05144944190979004
0.07303845882415771
0.04501451764787946
0.04798877239227295
0.05006810029347738
0.0785362720489502
0.052481436729431154
0.05407419571509728
0.045628929138183595
0.0516361395517985
0.05366488297780355
0.08964816729227702
0.05147138237953186
0.03741674763815744
0.050507836871676974
0.05447326387677874
0.06359847954341344
0.05057843526204427
0.056239803632100425
0.04527337551116943
0.0518803596496582
0.0594404935836792
0.04477376408047146
0.05165940523147583
0.07172060012817383
0.0459931113503196
0.059213187959459096
0.042180538177490234
0.060035645961761475
0.05191509540264423
0.05097802480061849
0.043940067291259766
0.0507664680480957
0.07147292296091716
0.05112980093274798
0.08579082489013672
0.05172006289164225
0.04405242204666138
0.0414776120867048
0.03975118531121148
0.0446825557284885
0.054852300220065646
0.05006164312362671
0.04333643118540446
0.05272457003593445
0.04875967719338157
0.05272302031517029
0.058961815304226346
0.05609793663024902
0.049424324716840475
0.05143989049471342
0.0519711971282959
0.04523277282714844
0.04091681752886091
0.043564254587346855
0.053354501724243164
0.07090163230895996
0.06651703516642253
0.054803024638782845
0.07859287943158831
0.045025904973347984
0.047624548276265465
0.05926579236984253
0.04059439439039964
0.057615314211164205
0.037017778916792435
0.04255446365901402
0.06538009643554688
0.06560331583023071
0.05989667773246765
0.05491306231572078
0.05211216753179377
0.04561570974496695
0.07511027654012044
0.06262922286987305
0.04533555507659912
0.04503387212753296
0.05975802739461263
0.040018598238627114
0.04944109916687012
0.06638411680857341
0.04662790894508362
0.03959102630615234
0.05355555670601981
0.04467397928237915
0.05881566471523709
0.05507358908653259
0.05654051568773058
0.047193706035614014
0.04716576848711286
0.06197172403335571
0.05430669784545898
0.044779025591336764
0.0438181920485063
0.05546353260676066
0.06394620736440022
0.05995504061381022
0.07138927777608235
0.06159358024597168
0.049694061279296875
0.056843072175979614
0.05309632089402941
0.07906944101507013
0.05238175392150879
0.05057809352874756
0.03957054350111219
0.06669780943128797
0.047656467982700894
0.047504846866314225
0.06266438961029053
0.04817909002304077
0.04826702390398298
0.07610666751861572
0.0596705504826137
0.06449275016784668
0.055051326751708984
0.05229469140370687
0.05455156735011509
0.04579612186976841
0.10404706001281738
0.06026237351553781
0.06285206476847331
0.04890351825290256
0.05245561599731445
0.03748995917184012
0.054320880344935825
0.06494407653808594
0.048841734727223717
0.04821618398030599
0.04124705608074482
0.04380716596330915
0.07004274640764509
0.05640408396720886
0.04445850849151611
0.05306106143527561
0.05351189772288004
0.04734396934509277
0.10503416061401367
0.05121888433183942
0.053645968437194824
0.039475934846060615
0.05116377558026995
0.08323115110397339
0.05389276146888733
0.05207575451244007
0.05157899856567383
0.04762256145477295
0.04190260171890259
0.05495145320892334
0.04772562980651855
0.06770364443461101
0.04621204308101109
0.053056435151533646
0.05157041549682617
0.0502440712668679
0.0410501275743757
0.04132172796461317
0.07571238279342651
0.10953886168343681
0.05694756507873535
0.09607048829396565
0.04577517509460449
0.05434417724609375
0.05931243300437927
0.051147644336407
0.050480777567083183
0.05681011080741882
0.04601241861070905
0.04643964767456055
0.0646059513092041
0.0679926872253418
0.04963992039362589
0.058086262808905706
0.05310342311859131
0.04797282814979553
0.04790820015801324
0.053288433286878795
0.04811819962092808
0.06486139978681292
0.07126510143280029
0.06322881910536024
0.05807753403981527
0.05682513117790222
0.0638357060296195
0.03692529418251731
0.07495791571480888
0.057827329635620116
0.05396344926622179
0.0575764709048801
0.048785507678985596
0.05180730138506208
0.062085628509521484
0.06083159013227983
0.07884478569030762
0.052593972947862416
0.04899490963328968
0.04507880944472093
0.04531164964040121
0.0515463011605399
0.049238790165294304
0.048628193991524835
0.055601553483442825
0.05049828688303629
0.05627368046687199
0.04184389114379883
0.061854945288764104
0.09478986263275146
0.060686707496643066
0.07620894908905029
0.040179146660698786
0.05049427918025425
0.05604938666025797
0.055412428719656806
0.05323269150473855
0.0876655101776123
0.04100956916809082
0.05356282658047146
0.05761575698852539
0.07126058064974271
0.0465583290372576
0.05598328113555908
0.06047546863555908
0.042888909578323364
0.07105538580152723
0.0464061975479126
0.04576667149861654
0.0671114722887675
0.05270114811983975
0.04584190845489502
0.03731211748990146
0.03934969220842634
0.05004791113046499
0.04746172978327824
0.07194048166275024
0.03533284480755146
0.04167497158050537
0.08810982704162598
0.05153539776802063
0.09002339839935303
0.05958346887068315
